日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2026-01-05,2025-12-31,159502.SZ,嘉实标普生物科技精选行业ETF(QDII),SPSIBI.GI,标普生物科技精选行业指数,60,2025-10-09,2026-01-05,8297.59,9387.7,0.00305327409353563,0.131376700945696,0.113139738807208,0.867677975467341,0.11399266990014,1.16118971398338,1.0075387401626,1,0.04
2026-01-05,2025-12-31,513800.SH,南方顶峰TOPIXETF(QDII),TOPIX.T,东京证券交易所股票价格指数,60,2025-10-06,2026-01-05,3226.06,3477.52,0.00114675557211012,0.0779464734071902,0.0819280531904642,0.780830212884527,0.0608629614241344,0.951401508662512,0.74288304254761,2,0.08
2026-01-05,2025-12-31,513750.SH,广发中证港股通非银ETF,931024.CSI,中证港股通非银行金融主题指数,60,2025-10-08,2026-01-05,4079.5312,4531.9263,0.000902298052110979,0.110893893886631,0.120246919534228,0.341268475057503,0.0378445900598791,0.92221816838364,0.314723987994609,3,0.12
2026-01-05,2025-12-31,513400.SH,道琼斯ETF,DJI.GI,道琼斯工业平均指数,60,2025-10-09,2026-01-05,46358.4219,48977.1797,0.000793758328247728,0.0564893646649347,0.0582209618226451,0.579874187226236,0.0327567244220055,0.970258183590555,0.562627675609177,4,0.16
2026-01-05,2025-12-31,513190.SH,华夏中证港股通内地金融ETF,H11146.CSI,中证港股通内地金融指数,60,2025-10-08,2026-01-05,1010.0125,1119.8372,0.000829183514093807,0.108735980990334,0.0839443468823639,0.26818718052601,0.0291615961635275,1.29533417113498,0.347392019195686,5,0.2
2026-01-05,2025-12-31,513880.SH,华安日经225ETF,N225.GI,东京日经225指数,60,2025-10-06,2026-01-05,47944.76,51832.8,0.000646768893287947,0.0810941591948735,0.113459621684212,0.226541665048333,0.0183712058497013,0.714740257292411,0.161918447964097,6,0.24
2026-01-05,2025-12-31,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2025-10-14,2026-01-05,1211.8174,1244.5257,-0.00104727886104421,0.0269911126874396,0.0928241031085428,0.414122649761354,0.0111776311061298,0.290776983386285,0.120417334849542,7,0.28
2026-01-05,2025-12-31,159509.SZ,景顺长城纳斯达克科技ETF(QDII),NDXTMC.GI,纳斯达克科技市值加权指数,60,2025-10-09,2026-01-05,2291.4397,2364.0596,0.000568487763965334,0.0316918223944536,0.113469651903922,0.156228265743278,0.00495115845092944,0.279297784585503,0.0436342085117326,8,0.32
2026-01-05,2025-12-31,513310.SH,华泰柏瑞中证韩交所中韩半导体ETF(QDII),931790.CSI,中证韩交所中韩半导体指数,60,2025-10-13,2026-01-05,5413.649,6238.8329,0.000222028245262855,0.152426561086616,0.168061204963597,0.00929468059903316,0.00141675620010912,0.906970535642852,0.00843000144153433,9,0.36
2026-01-05,2025-12-31,159687.SZ,南方基金南方东英富时亚太精选ETF(QDII),GPCSP006.FS,富时亚太低碳精选指数,60,2025-10-13,2026-01-05,1872.97,1994.56,6.2492693464211e-05,0.0649182848630785,0.0815504885108496,0.0039870909983013,0.00025883510920274,0.796050226657338,0.00317392469290118,10,0.4
2026-01-05,2025-12-31,513910.SH,华夏中证港股通央企红利ETF,931233.CSI,中证港股通央企红利指数,60,2025-10-08,2026-01-05,1119.4841,1174.1855,9.06107140467955e-05,0.0488630432535846,0.072667847873788,0.00478586026767036,0.000233851697264789,0.672416270514184,0.00321809031238892,11,0.44
2026-01-05,2025-12-31,513630.SH,摩根标普港股通低波红利ETF,SPAHLVCP.GI,标普港股通低波红利指数,60,2025-10-10,2026-01-05,1297.91,1311,0.000152555826795112,0.0100854450616761,0.058265243145616,0.0177260659342843,0.000178775264139872,0.173095391303364,0.00306830031916418,12,0.48
2026-01-05,2025-12-31,159561.SZ,嘉实德国DAX ETF(QDII),GDAXI.GI,德国法兰克福DAX指数,60,2025-10-07,2026-01-05,24385.78,24868.69,-5.91303071174371e-05,0.0198029343330417,0.0620144413383808,0.0042907785203351,8.49700052758219e-05,0.319327787296951,0.00137016481067989,13,0.52
2026-01-05,2025-12-31,159691.SZ,港股红利ETF工,930839.CSI,中证港股通高股息精选指数,60,2025-10-08,2026-01-05,3382.0207,3498.7664,4.40735906657095e-05,0.0345195107765011,0.0749228996313618,0.00186541351082636,6.43931617896013e-05,0.460733780277394,0.000859459018623555,14,0.56
