月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2024-01-31,2023-11-07,000819.SH,中证申万有色金属指数,4676.6574,-0.00456229939327502
2024-01-31,2023-11-08,000819.SH,中证申万有色金属指数,4633.6484,-0.00919652570658691
2024-01-31,2023-11-09,000819.SH,中证申万有色金属指数,4646.0291,0.00267191183517501
2024-01-31,2023-11-10,000819.SH,中证申万有色金属指数,4624.4276,-0.00464945430496755
2024-01-31,2023-11-13,000819.SH,中证申万有色金属指数,4645.5423,0.00456590562689319
2024-01-31,2023-11-14,000819.SH,中证申万有色金属指数,4632.1444,-0.0028840335820427
2024-01-31,2023-11-15,000819.SH,中证申万有色金属指数,4719.7815,0.0189193367978771
2024-01-31,2023-11-16,000819.SH,中证申万有色金属指数,4654.2144,-0.0138919778383809
2024-01-31,2023-11-17,000819.SH,中证申万有色金属指数,4674.1898,0.00429189510478944
2024-01-31,2023-11-20,000819.SH,中证申万有色金属指数,4675.8247,0.000349771847091063
2024-01-31,2023-11-21,000819.SH,中证申万有色金属指数,4681.8902,0.00129720431991376
2024-01-31,2023-11-22,000819.SH,中证申万有色金属指数,4596.9371,-0.0181450432135294
2024-01-31,2023-11-23,000819.SH,中证申万有色金属指数,4613.8899,0.00368784684915524
2024-01-31,2023-11-24,000819.SH,中证申万有色金属指数,4567.7802,-0.0099936715004838
2024-01-31,2023-11-27,000819.SH,中证申万有色金属指数,4533.4179,-0.00752275689622717
2024-01-31,2023-11-28,000819.SH,中证申万有色金属指数,4544.4348,0.00243015319633333
2024-01-31,2023-11-29,000819.SH,中证申万有色金属指数,4550.7255,0.00138426455144636
2024-01-31,2023-11-30,000819.SH,中证申万有色金属指数,4521.3763,-0.00644934527472585
2024-01-31,2023-12-01,000819.SH,中证申万有色金属指数,4520.1906,-0.000262243158128617
2024-01-31,2023-12-04,000819.SH,中证申万有色金属指数,4566.8425,0.0103207816059792
2024-01-31,2023-12-05,000819.SH,中证申万有色金属指数,4484.3152,-0.0180709757343285
2024-01-31,2023-12-06,000819.SH,中证申万有色金属指数,4584.9801,0.0224482213025525
2024-01-31,2023-12-07,000819.SH,中证申万有色金属指数,4547.7615,-0.0081175052428254
2024-01-31,2023-12-08,000819.SH,中证申万有色金属指数,4518.2497,-0.00648930248431001
2024-01-31,2023-12-11,000819.SH,中证申万有色金属指数,4483.5636,-0.00767688868545713
2024-01-31,2023-12-12,000819.SH,中证申万有色金属指数,4466.8635,-0.00372473806326734
2024-01-31,2023-12-13,000819.SH,中证申万有色金属指数,4384.6436,-0.0184066291705578
2024-01-31,2023-12-14,000819.SH,中证申万有色金属指数,4380.5914,-0.000924180017732867
2024-01-31,2023-12-15,000819.SH,中证申万有色金属指数,4400.4425,0.00453160274204079
2024-01-31,2023-12-18,000819.SH,中证申万有色金属指数,4342.1992,-0.0132357825377789
2024-01-31,2023-12-19,000819.SH,中证申万有色金属指数,4331.8117,-0.00239222097410907
2024-01-31,2023-12-20,000819.SH,中证申万有色金属指数,4329.4927,-0.000535341829378311
2024-01-31,2023-12-21,000819.SH,中证申万有色金属指数,4369.4233,0.00922292812735326
2024-01-31,2023-12-22,000819.SH,中证申万有色金属指数,4446.7833,0.0177048536359476
2024-01-31,2023-12-25,000819.SH,中证申万有色金属指数,4473.4653,0.00600029239113131
2024-01-31,2023-12-26,000819.SH,中证申万有色金属指数,4463.0148,-0.00233610843030341
2024-01-31,2023-12-27,000819.SH,中证申万有色金属指数,4491.8589,0.0064629182946021
2024-01-31,2023-12-28,000819.SH,中证申万有色金属指数,4616.0185,0.0276410285283004
2024-01-31,2023-12-29,000819.SH,中证申万有色金属指数,4629.4616,0.00291227169041886
2024-01-31,2024-01-02,000819.SH,中证申万有色金属指数,4635.2857,0.00125805126021583
2024-01-31,2024-01-03,000819.SH,中证申万有色金属指数,4632.8124,-0.000533580918216203
2024-01-31,2024-01-04,000819.SH,中证申万有色金属指数,4588.6425,-0.00953414388201856
2024-01-31,2024-01-05,000819.SH,中证申万有色金属指数,4563.1317,-0.00555955274354014
2024-01-31,2024-01-08,000819.SH,中证申万有色金属指数,4509.0261,-0.0118571199687267
2024-01-31,2024-01-09,000819.SH,中证申万有色金属指数,4548.6971,0.00879813048764566
2024-01-31,2024-01-10,000819.SH,中证申万有色金属指数,4532.6849,-0.00352017284246076
2024-01-31,2024-01-11,000819.SH,中证申万有色金属指数,4591.3225,0.012936615117455
2024-01-31,2024-01-12,000819.SH,中证申万有色金属指数,4587.3277,-0.000870076105523032
2024-01-31,2024-01-15,000819.SH,中证申万有色金属指数,4544.3971,-0.00935852043009699
2024-01-31,2024-01-16,000819.SH,中证申万有色金属指数,4536.9292,-0.00164332029874781
2024-01-31,2024-01-17,000819.SH,中证申万有色金属指数,4392.1571,-0.031909711088284
2024-01-31,2024-01-18,000819.SH,中证申万有色金属指数,4396.6793,0.00102960798009688
2024-01-31,2024-01-19,000819.SH,中证申万有色金属指数,4377.876,-0.00427670492137089
2024-01-31,2024-01-22,000819.SH,中证申万有色金属指数,4181.4909,-0.0448585341384727
2024-01-31,2024-01-23,000819.SH,中证申万有色金属指数,4224.7276,0.0103400201110089
